Date,State,Active,Cured,Deaths,Total
31-05-2020,Bihar,2084,1710,21,3815
31-05-2020,Chandigarh,90,199,4,293
31-05-2020,Chhattisgarh,382,115,1,498
31-05-2020,Dadar Nagar Haveli,2,0,0,2
31-05-2020,Delhi,10893,8478,473,19844
31-05-2020,Goa,28,42,0,70
31-05-2020,Gujarat,5822,9919,1038,16779
31-05-2020,Haryana,1023,1048,20,2091
31-05-2020,Himachal Pradesh,206,120,5,331
31-05-2020,Jammu and Kashmir,1491,927,28,2446
31-05-2020,Jharkhand,349,256,5,610
31-05-2020,Karnataka,1952,1218,51,3221
31-05-2020,Kerala,670,590,9,1269
31-05-2020,Ladakh,31,43,0,74
31-05-2020,Madhya Pradesh,2897,4842,350,8089
31-05-2020,Maharashtra,36040,29329,2286,67655
31-05-2020,Manipur,60,11,0,71
31-05-2020,Meghalaya,14,12,1,27
31-05-2020,Mizoram,0,1,0,1
31-05-2020,Nagaland,43,0,0,43
31-05-2020,Odisha,815,1126,7,1948
31-05-2020,Puducherry,45,25,0,70
31-05-2020,Punjab,231,1987,45,2263
31-05-2020,Rajasthan,2710,5927,194,8831
31-05-2020,Sikkim,1,0,0,1
31-05-2020,Tamil Nadu,9403,12757,173,22333
31-05-2020,Telangana,1188,1428,82,2698
31-05-2020,Tripura,140,173,0,313
31-05-2020,Uttarakhand,800,102,5,907
31-05-2020,Uttar Pradesh,2901,4709,213,7823
31-05-2020,West Bengal,3027,2157,317,5501
01-06-2020,Andaman and Nicobar Islands,0,33,0,33
01-06-2020,Andhra Pradesh,1341,2378,64,3783
01-06-2020,Arunachal Pradesh,21,1,0,22
01-06-2020,Assam,1109,277,4,1390
01-06-2020,Bihar,2002,1900,24,3926
01-06-2020,Chandigarh,91,199,4,294
01-06-2020,Chhattisgarh,424,122,1,547
01-06-2020,Dadar Nagar Haveli,2,1,0,3
01-06-2020,Delhi,11565,8746,523,20834
01-06-2020,Goa,29,42,0,71
01-06-2020,Gujarat,5357,10780,1063,17200
01-06-2020,Haryana,1280,1055,21,2356
01-06-2020,Himachal Pradesh,213,122,5,340
01-06-2020,Jammu and Kashmir,1624,946,31,2601
01-06-2020,Jharkhand,358,296,5,659
01-06-2020,Karnataka,2028,1328,52,3408
01-06-2020,Kerala,708,608,10,1326
01-06-2020,Ladakh,34,43,0,77
01-06-2020,Madhya Pradesh,2922,5003,358,8283
01-06-2020,Maharashtra,37543,30108,2362,70013
01-06-2020,Manipur,72,11,0,83
01-06-2020,Meghalaya,14,12,1,27
01-06-2020,Mizoram,0,1,0,1
01-06-2020,Nagaland,43,0,0,43
01-06-2020,Odisha,852,1245,7,2104
01-06-2020,Puducherry,49,25,0,74
01-06-2020,Punjab,256,2000,45,2301
01-06-2020,Rajasthan,2742,6040,198,8980
01-06-2020,Sikkim,1,0,0,1
01-06-2020,Tamil Nadu,10141,13170,184,23495
01-06-2020,Telangana,1213,1491,88,2792
01-06-2020,Tripura,247,173,0,420
01-06-2020,Uttarakhand,730,222,6,958
01-06-2020,Uttar Pradesh,3015,4843,217,8075
01-06-2020,West Bengal,3141,2306,325,5772
02-06-2020,Andaman and Nicobar Islands,0,33,0,33
02-06-2020,Andhra Pradesh,1413,2421,64,3898
02-06-2020,Arunachal Pradesh,21,1,0,22
02-06-2020,Assam,1185,324,4,1513
02-06-2020,Bihar,2185,1946,24,4155
02-06-2020,Chandigarh,82,214,5,301
02-06-2020,Chhattisgarh,433,130,1,564
02-06-2020,Dadar Nagar Haveli,3,1,0,4
02-06-2020,Delhi,12333,9243,556,22132
02-06-2020,Goa,22,57,0,79
02-06-2020,Gujarat,4631,11894,1092,17617
02-06-2020,Haryana,1560,1069,23,2652
02-06-2020,Himachal Pradesh,200,140,5,345
02-06-2020,Jammu and Kashmir,1732,953,33,2718
02-06-2020,Jharkhand,387,320,5,712
02-06-2020,Karnataka,2341,1403,52,3796
02-06-2020,Kerala,774,627,11,1412
02-06-2020,Ladakh,33,47,1,81
02-06-2020,Madhya Pradesh,2835,5221,364,8420
02-06-2020,Maharashtra,38502,31333,2465,72300
02-06-2020,Manipur,75,14,0,89
02-06-2020,Meghalaya,14,12,1,27
02-06-2020,Mizoram,12,1,0,13
02-06-2020,Nagaland,49,0,0,49
02-06-2020,Odisha,913,1325,7,2245
02-06-2020,Puducherry,57,25,0,82
02-06-2020,Punjab,279,2017,46,2342
02-06-2020,Rajasthan,2735,6435,203,9373
02-06-2020,Sikkim,1,0,0,1
02-06-2020,Tamil Nadu,10683,13706,197,24586
02-06-2020,Telangana,1273,1526,92,2891
02-06-2020,Tripura,295,173,0,468
02-06-2020,Uttarakhand,784,252,7,1043
02-06-2020,Uttar Pradesh,3109,5030,222,8361
02-06-2020,West Bengal,3423,2410,335,6168
03-06-2020,Andaman and Nicobar Islands,0,33,0,33
03-06-2020,Andhra Pradesh,1546,2466,68,4080
03-06-2020,Arunachal Pradesh,37,1,0,38
03-06-2020,Assam,1255,413,4,1672
03-06-2020,Bihar,2288,2077,25,4390
03-06-2020,Chandigarh,82,214,5,301
03-06-2020,Chhattisgarh,478,188,2,668
03-06-2020,Dadar Nagar Haveli,7,1,0,8
03-06-2020,Delhi,13497,9542,606,23645
03-06-2020,Goa,22,57,0,79
03-06-2020,Gujarat,4766,12212,1122,18100
03-06-2020,Haryana,1842,1089,23,2954
03-06-2020,Himachal Pradesh,204,150,5,359
03-06-2020,Jammu and Kashmir,1816,1007,34,2857
03-06-2020,Jharkhand,426,321,5,752
03-06-2020,Karnataka,2496,1514,53,4063
03-06-2020,Kerala,832,651,11,1494
03-06-2020,Ladakh,41,48,1,90
03-06-2020,Madhya Pradesh,2772,5445,371,8588
03-06-2020,Maharashtra,39944,32329,2587,74860
03-06-2020,Manipur,80,38,0,118
03-06-2020,Meghalaya,19,13,1,33
03-06-2020,Mizoram,13,1,0,14
03-06-2020,Nagaland,58,0,0,58
03-06-2020,Odisha,965,1416,7,2388
03-06-2020,Puducherry,57,25,0,82
03-06-2020,Punjab,300,2029,47,2376
03-06-2020,Rajasthan,2699,6744,209,9652
03-06-2020,Sikkim,2,0,0,2
03-06-2020,Tamil Nadu,11348,14316,208,25872
03-06-2020,Telangana,1365,1556,99,3020
03-06-2020,Tripura,295,173,0,468
03-06-2020,Uttarakhand,795,282,8,1085
03-06-2020,Uttar Pradesh,3324,5176,229,8729
03-06-2020,West Bengal,3583,2580,345,6508
04-06-2020,Andaman and Nicobar Islands,0,33,0,33
04-06-2020,Andhra Pradesh,1613,2539,71,4223
04-06-2020,Arunachal Pradesh,41,1,0,42
04-06-2020,Assam,1542,442,4,1988
04-06-2020,Bihar,2254,2210,29,4493
04-06-2020,Chandigarh,82,214,5,301
04-06-2020,Chhattisgarh,541,213,2,756
04-06-2020,Dadar Nagar Haveli,11,1,0,12
04-06-2020,Delhi,14456,9898,650,25004
04-06-2020,Goa,109,57,0,166
04-06-2020,Gujarat,4762,12667,1155,18584
04-06-2020,Haryana,1123,2134,24,3281
04-06-2020,Himachal Pradesh,199,179,5,383
04-06-2020,Jammu and Kashmir,2059,1048,35,3142
04-06-2020,Jharkhand,433,354,6,793
04-06-2020,Karnataka,2653,1610,57,4320
04-06-2020,Kerala,884,690,14,1588
04-06-2020,Ladakh,41,48,1,90
04-06-2020,Madhya Pradesh,2748,5637,377,8762
04-06-2020,Maharashtra,41402,33681,2710,77793
04-06-2020,Manipur,86,38,0,124
04-06-2020,Meghalaya,19,13,1,33
04-06-2020,Mizoram,16,1,0,17
04-06-2020,Nagaland,80,0,0,80
04-06-2020,Odisha,1055,1416,7,2478
04-06-2020,Puducherry,57,25,0,82
04-06-2020,Punjab,325,2043,47,2415
04-06-2020,Rajasthan,2545,7104,213,9862
04-06-2020,Sikkim,2,0,0,2
04-06-2020,Tamil Nadu,12134,14902,220,27256
04-06-2020,Telangana,1455,1587,105,3147
04-06-2020,Tripura,471,173,0,644
04-06-2020,Uttarakhand,846,297,10,1153
04-06-2020,Uttar Pradesh,3553,5439,245,9237
04-06-2020,West Bengal,3753,2768,355,6876
05-06-2020,Andaman and Nicobar Islands,0,33,0,33
05-06-2020,Andhra Pradesh,1654,2576,73,4303
05-06-2020,Arunachal Pradesh,44,1,0,45
05-06-2020,Assam,1651,498,4,2153
05-06-2020,Bihar,2342,2225,29,4596
05-06-2020,Chandigarh,77,222,5,304
05-06-2020,Chhattisgarh,633,244,2,879
05-06-2020,Dadar Nagar Haveli,13,1,0,14
05-06-2020,Delhi,15311,10315,708,26334
05-06-2020,Goa,131,65,0,196
05-06-2020,Gujarat,4901,13003,1190,19094
05-06-2020,Haryana,1439,2134,24,3597
05-06-2020,Himachal Pradesh,199,189,5,393
05-06-2020,Jammu and Kashmir,2202,1086,36,3324
05-06-2020,Jharkhand,464,410,7,881
05-06-2020,Karnataka,3090,1688,57,4835
05-06-2020,Kerala,973,712,14,1699
05-06-2020,Ladakh,48,48,1,97
05-06-2020,Madhya Pradesh,2734,5878,384,8996
05-06-2020,Maharashtra,42224,35156,2849,80229
05-06-2020,Manipur,91,41,0,132
05-06-2020,Meghalaya,19,13,1,33
05-06-2020,Mizoram,21,1,0,22
05-06-2020,Nagaland,94,0,0,94
05-06-2020,Odisha,996,1604,8,2608
05-06-2020,Puducherry,63,36,0,99
05-06-2020,Punjab,344,2069,48,2461
05-06-2020,Rajasthan,2507,7359,218,10084
05-06-2020,Sikkim,3,0,0,3
05-06-2020,Tamil Nadu,12700,15762,232,28694
05-06-2020,Telangana,1550,1627,113,3290
05-06-2020,Tripura,519,173,0,692
05-06-2020,Uttarakhand,860,344,11,1215
05-06-2020,Uttar Pradesh,3828,5648,257,9733
05-06-2020,West Bengal,4025,2912,366,7303
06-06-2020,Andaman and Nicobar Islands,0,33,0,33
06-06-2020,Andhra Pradesh,1817,2620,73,4510
06-06-2020,Arunachal Pradesh,46,1,0,47
06-06-2020,Assam,1846,547,4,2397
06-06-2020,Bihar,2460,2425,30,4915
06-06-2020,Chandigarh,31,273,5,309
06-06-2020,Chhattisgarh,653,266,4,923
06-06-2020,Dadar Nagar Haveli,18,1,0,19
06-06-2020,Delhi,16229,10664,761,27654
06-06-2020,Goa,202,65,0,267
06-06-2020,Gujarat,5057,13316,1219,19592
06-06-2020,Haryana,1794,2134,24,3952
06-06-2020,Himachal Pradesh,201,194,5,400
06-06-2020,Jammu and Kashmir,2302,1126,39,3467
06-06-2020,Jharkhand,520,473,7,1000
06-06-2020,Karnataka,3186,1968,59,5213
06-06-2020,Kerala,1030,762,15,1807
06-06-2020,Ladakh,50,48,1,99
06-06-2020,Madhya Pradesh,2721,6108,399,9228
06-06-2020,Maharashtra,42609,37390,2969,82968
06-06-2020,Manipur,105,52,0,157
06-06-2020,Meghalaya,19,13,1,33
06-06-2020,Mizoram,23,1,0,24
06-06-2020,Nagaland,107,0,0,107
06-06-2020,Odisha,1057,1716,8,2781
06-06-2020,Puducherry,63,36,0,99
06-06-2020,Punjab,373,2092,50,2515
06-06-2020,Rajasthan,2599,7501,231,10331
06-06-2020,Sikkim,7,0,0,7
06-06-2020,Tamil Nadu,13506,16395,251,30152
06-06-2020,Telangana,1663,1710,123,3496
06-06-2020,Tripura,574,173,0,747
06-06-2020,Uttarakhand,869,423,11,1303
06-06-2020,Uttar Pradesh,3828,5648,257,9733
06-06-2020,West Bengal,4236,3119,383,7738
07-06-2020,Andaman and Nicobar Islands,0,33,0,33
07-06-2020,Andhra Pradesh,1951,2682,75,4708
07-06-2020,Arunachal Pradesh,50,1,0,51
07-06-2020,Assam,1946,615,4,2565
07-06-2020,Bihar,2578,2480,30,5088
07-06-2020,Chandigarh,36,273,5,314
07-06-2020,Chhattisgarh,786,283,4,1073
07-06-2020,Dadar Nagar Haveli,18,2,0,20
07-06-2020,Delhi,17125,10999,812,28936
07-06-2020,Goa,235,65,0,300
07-06-2020,Gujarat,5186,13635,1249,20070
07-06-2020,Haryana,2286,2134,28,4448
07-06-2020,Himachal Pradesh,184,224,5,413
07-06-2020,Jammu and Kashmir,2830,1216,41,4087
07-06-2020,Jharkhand,602,490,7,1099
07-06-2020,Karnataka,3259,2132,61,5452
07-06-2020,Kerala,1096,803,15,1914
07-06-2020,Ladakh,52,50,1,103
07-06-2020,Madhya Pradesh,2658,6331,412,9401
07-06-2020,Maharashtra,43601,39314,3060,85975
07-06-2020,Manipur,120,52,0,172
07-06-2020,Meghalaya,22,13,1,36
07-06-2020,Mizoram,33,1,0,34
07-06-2020,Nagaland,110,8,0,118
07-06-2020,Odisha,953,1894,9,2856
07-06-2020,Puducherry,63,36,0,99
07-06-2020,Punjab,451,2106,51,2608
07-06-2020,Rajasthan,2718,7641,240,10599
07-06-2020,Sikkim,7,0,0,7
07-06-2020,Tamil Nadu,14399,16999,269,31667
07-06-2020,Telangana,1803,1710,137,3650
07-06-2020,Tripura,608,192,0,800
07-06-2020,Uttarakhand,814,528,13,1355
07-06-2020,Uttar Pradesh,4076,6185,275,10536
07-06-2020,West Bengal,4488,3303,396,8187
08-06-2020,Andaman and Nicobar Islands,0,33,0,33
08-06-2020,Andhra Pradesh,2031,2745,75,4851
08-06-2020,Arunachal Pradesh,50,1,0,51
08-06-2020,Assam,2107,665,4,2776
08-06-2020,Bihar,2672,2499,31,5202
08-06-2020,Chandigarh,39,273,5,317
08-06-2020,Chhattisgarh,848,308,4,1160
08-06-2020,Dadar Nagar Haveli,20,2,0,22
08-06-2020,Delhi,17712,11357,874,29943
08-06-2020,Goa,263,67,0,330
08-06-2020,Gujarat,5309,13956,1280,20545
08-06-2020,Haryana,2681,2134,39,4854
08-06-2020,Himachal Pradesh,189,227,5,421
08-06-2020,Jammu and Kashmir,2916,1324,45,4285
08-06-2020,Jharkhand,730,519,7,1256
08-06-2020,Karnataka,3177,2519,64,5760
08-06-2020,Kerala,1175,814,16,2005
08-06-2020,Ladakh,50,52,1,103
08-06-2020,Madhya Pradesh,2688,6536,414,9638
08-06-2020,Maharashtra,44384,40975,3169,88528
08-06-2020,Manipur,214,58,0,272
08-06-2020,Meghalaya,22,13,1,36
08-06-2020,Mizoram,41,1,0,42
08-06-2020,Nagaland,115,8,0,123
08-06-2020,Odisha,992,1993,9,2994
08-06-2020,Puducherry,75,52,0,127
08-06-2020,Punjab,482,2128,53,2663
08-06-2020,Rajasthan,2513,8004,246,10763
08-06-2020,Sikkim,7,0,0,7
08-06-2020,Tamil Nadu,15416,17527,286,33229
08-06-2020,Telangana,1791,1809,142,3742
08-06-2020,Tripura,646,192,0,838
08-06-2020,Uttarakhand,684,714,13,1411
08-06-2020,Uttar Pradesh,4320,6344,283,10947
08-06-2020,West Bengal,4743,3465,405,8613
09-06-2020,Andaman and Nicobar Islands,0,33,0,33
09-06-2020,Andhra Pradesh,2191,2802,77,5070
09-06-2020,Arunachal Pradesh,56,1,0,57
09-06-2020,Assam,1848,1085,4,2937
09-06-2020,Bihar,2563,2864,32,5459
09-06-2020,Chandigarh,32,286,5,323
09-06-2020,Chhattisgarh,848,386,6,1240
09-06-2020,Dadar Nagar Haveli,20,2,0,22
09-06-2020,Delhi,18543,11861,905,31309
09-06-2020,Goa,292,67,0,359
09-06-2020,Gujarat,5336,14365,1313,21014
09-06-2020,Haryana,3030,2134,45,5209
09-06-2020,Himachal Pradesh,191,249,5,445
09-06-2020,Jammu and Kashmir,2792,1506,48,4346
09-06-2020,Jharkhand,844,559,8,1411
09-06-2020,Karnataka,3251,2604,66,5921
09-06-2020,Kerala,1232,848,16,2096
09-06-2020,Ladakh,55,52,1,108
09-06-2020,Madhya Pradesh,2700,6729,420,9849
09-06-2020,Maharashtra,44860,42638,3289,90787
09-06-2020,Manipur,243,61,0,304
09-06-2020,Meghalaya,29,13,1,43
09-06-2020,Mizoram,87,1,0,88
09-06-2020,Nagaland,117,10,0,127
09-06-2020,Odisha,998,2133,9,3140
09-06-2020,Puducherry,75,52,0,127
09-06-2020,Punjab,497,2167,55,2719
09-06-2020,Rajasthan,2662,8328,255,11245
09-06-2020,Sikkim,13,0,0,13
09-06-2020,Tamil Nadu,16282,18325,307,34914
09-06-2020,Telangana,1963,1809,148,3920
09-06-2020,Tripura,671,192,1,864
09-06-2020,Uttarakhand,769,755,13,1537
09-06-2020,Uttar Pradesh,4365,6669,301,11335
09-06-2020,West Bengal,4950,3620,415,8985
10-06-2020,Andaman and Nicobar Islands,1,33,0,34
10-06-2020,Andhra Pradesh,2292,2899,78,5269
10-06-2020,Arunachal Pradesh,55,2,0,57
10-06-2020,Assam,1839,1249,4,3092
10-06-2020,Bihar,2606,3071,33,5710
10-06-2020,Chandigarh,36,286,5,327
10-06-2020,Chhattisgarh,854,402,6,1262
10-06-2020,Daman and Diu,26,2,0,28
10-06-2020,Delhi,19581,12245,984,32810
10-06-2020,Goa,320,67,0,387
10-06-2020,Gujarat,5439,14735,1347,21521
10-06-2020,Haryana,3339,2188,52,5579
10-06-2020,Himachal Pradesh,191,254,6,451
10-06-2020,Jammu and Kashmir,2785,1671,51,4507
10-06-2020,Jharkhand,889,592,8,1489
10-06-2020,Karnataka,3110,2862,69,6041
10-06-2020,Kerala,1238,905,18,2161
10-06-2020,Ladakh,62,52,1,115
10-06-2020,Madhya Pradesh,2730,6892,427,10049
10-06-2020,Maharashtra,46086,44517,3438,94041
10-06-2020,Manipur,248,63,0,311
10-06-2020,Meghalaya,30,13,1,44
10-06-2020,Mizoram,92,1,0,93
10-06-2020,Nagaland,106,22,0,128
10-06-2020,Odisha,959,2282,9,3250
10-06-2020,Puducherry,74,53,0,127
10-06-2020,Punjab,518,2232,55,2805
10-06-2020,Rajasthan,2772,8569,259,11600
10-06-2020,Sikkim,13,0,0,13
10-06-2020,Tamil Nadu,17182,19333,326,36841
10-06-2020,Telangana,2138,1817,156,4111
10-06-2020,Tripura,655,239,1,895
10-06-2020,Uttarakhand,716,831,15,1562
10-06-2020,Uttar Pradesh,4418,6871,321,11610
10-06-2020,West Bengal,5117,3779,432,9328
11-06-2020,Andaman and Nicobar Islands,5,33,0,38
11-06-2020,Andhra Pradesh,2301,3048,80,5429
11-06-2020,Arunachal Pradesh,57,4,0,61
11-06-2020,Assam,1881,1432,6,3319
11-06-2020,Bihar,2681,3266,36,5983
11-06-2020,Chandigarh,41,286,5,332
11-06-2020,Chhattisgarh,945,447,6,1398
11-06-2020,Daman and Diu,28,2,0,30
11-06-2020,Delhi,20871,12731,1085,34687
11-06-2020,Goa,350,67,0,417
11-06-2020,Gujarat,5546,15101,1385,22032
11-06-2020,Haryana,3644,2260,64,5968
11-06-2020,Himachal Pradesh,184,280,6,470
11-06-2020,Jammu and Kashmir,2702,1820,52,4574
11-06-2020,Jharkhand,961,630,8,1599
11-06-2020,Karnataka,3196,2977,72,6245
11-06-2020,Kerala,1258,968,18,2244
11-06-2020,Ladakh,80,54,1,135
11-06-2020,Madhya Pradesh,2768,7042,431,10241
11-06-2020,Maharashtra,47980,46078,3590,97648
11-06-2020,Manipur,293,73,0,366
11-06-2020,Meghalaya,25,18,1,44
11-06-2020,Mizoram,101,1,0,102
11-06-2020,Nagaland,106,22,0,128
11-06-2020,Odisha,1023,2354,9,3386
11-06-2020,Puducherry,88,67,2,157
11-06-2020,Punjab,569,2259,59,2887
11-06-2020,Rajasthan,2798,8775,265,11838
11-06-2020,Sikkim,12,2,0,14
11-06-2020,Tamil Nadu,17662,20705,349,38716
11-06-2020,Telangana,2162,1993,165,4320
11-06-2020,Tripura,634,278,1,913
11-06-2020,Uttarakhand,786,842,15,1643
11-06-2020,Uttar Pradesh,4451,7292,345,12088
11-06-2020,West Bengal,5338,3988,442,9768
12-06-2020,Andaman and Nicobar Islands,5,33,0,38
12-06-2020,Andhra Pradesh,2495,3105,80,5680
12-06-2020,Arunachal Pradesh,63,4,0,67
12-06-2020,Assam,1953,1537,8,3498
12-06-2020,Bihar,2480,3587,36,6103
12-06-2020,Chandigarh,43,286,5,334
12-06-2020,Chhattisgarh,873,550,6,1429
12-06-2020,Daman and Diu,28,2,0,30
12-06-2020,Delhi,22212,13398,1214,36824
12-06-2020,Goa,394,69,0,463
12-06-2020,Gujarat,5619,15493,1415,22527
12-06-2020,Haryana,3789,2475,70,6334
12-06-2020,Himachal Pradesh,183,297,6,486
12-06-2020,Jammu and Kashmir,2591,2086,53,4730
12-06-2020,Jharkhand,937,672,8,1617
12-06-2020,Karnataka,2997,3440,79,6516
12-06-2020,Kerala,1303,1000,19,2322
12-06-2020,Ladakh,176,62,1,239
12-06-2020,Madhya Pradesh,2802,7201,440,10443
12-06-2020,Maharashtra,49628,47796,3717,101141
12-06-2020,Manipur,308,77,0,385
12-06-2020,Meghalaya,21,22,1,44
12-06-2020,Mizoram,103,1,0,104
12-06-2020,Nagaland,107,49,0,156
12-06-2020,Odisha,1014,2474,10,3498
12-06-2020,Puducherry,88,67,2,157
12-06-2020,Punjab,641,2282,63,2986
12-06-2020,Rajasthan,2898,8898,272,12068
12-06-2020,Sikkim,61,2,0,63
12-06-2020,Tamil Nadu,18284,22047,367,40698
12-06-2020,Telangana,2032,2278,174,4484
12-06-2020,Tripura,682,278,1,961
12-06-2020,Uttarakhand,756,947,21,1724
12-06-2020,Uttar Pradesh,4642,7609,365,12616
12-06-2020,West Bengal,5587,4206,451,10244
13-06-2020,Andaman and Nicobar Islands,5,33,0,38
13-06-2020,Andhra Pradesh,2688,3195,82,5965
13-06-2020,Arunachal Pradesh,83,4,0,87
13-06-2020,Assam,2126,1584,8,3718
13-06-2020,Bihar,2295,3956,39,6290
13-06-2020,Chandigarh,54,286,5,345
13-06-2020,Chhattisgarh,875,631,6,1512
13-06-2020,Daman and Diu,33,2,0,35
13-06-2020,Delhi,22742,14945,1271,38958
13-06-2020,Goa,453,70,0,523
13-06-2020,Gujarat,5707,15883,1448,23038
13-06-2020,Haryana,3868,2803,78,6749
13-06-2020,Himachal Pradesh,183,313,6,502
13-06-2020,Jammu and Kashmir,2554,2269,55,4878
13-06-2020,Jharkhand,887,816,8,1711
13-06-2020,Karnataka,3095,3648,81,6824
13-06-2020,Kerala,1342,1046,19,2407
13-06-2020,Ladakh,368,68,1,437
13-06-2020,Madhya Pradesh,2817,7377,447,10641
13-06-2020,Maharashtra,51392,49346,3830,104568
13-06-2020,Manipur,358,91,0,449
13-06-2020,Meghalaya,21,22,1,44
13-06-2020,Mizoram,106,1,0,107
13-06-2020,Nagaland,87,76,0,163
13-06-2020,Odisha,1119,2594,10,3723
13-06-2020,Puducherry,92,82,2,176
13-06-2020,Punjab,671,2327,65,3063
13-06-2020,Rajasthan,2782,9337,282,12401
13-06-2020,Sikkim,59,4,0,63
13-06-2020,Tamil Nadu,18881,23409,397,42687
13-06-2020,Telangana,2203,2352,182,4737
13-06-2020,Tripura,730,315,1,1046
13-06-2020,Uttarakhand,685,1077,23,1785
13-06-2020,Uttar Pradesh,4858,7875,385,13118
13-06-2020,West Bengal,5693,4542,463,10698
14-06-2020,Andaman and Nicobar Islands,5,33,0,38
14-06-2020,Andhra Pradesh,2765,3314,84,6163
14-06-2020,Arunachal Pradesh,84,7,0,91
14-06-2020,Assam,2081,1960,8,4049
14-06-2020,Bihar,2261,4170,39,6470
14-06-2020,Chandigarh,54,293,5,352
14-06-2020,Chhattisgarh,891,763,8,1662
14-06-2020,Daman and Diu,34,2,0,36
14-06-2020,Delhi,24032,15823,1327,41182
14-06-2020,Goa,490,74,0,564
14-06-2020,Gujarat,5742,16325,1477,23544
14-06-2020,Haryana,4117,3003,88,7208
14-06-2020,Himachal Pradesh,174,337,7,518
14-06-2020,Jammu and Kashmir,2593,2389,59,5041
14-06-2020,Jharkhand,832,905,8,1745
14-06-2020,Karnataka,2959,3955,86,7000
14-06-2020,Kerala,1340,1102,19,2461
14-06-2020,Ladakh,468,80,1,549
14-06-2020,Madhya Pradesh,2666,7677,459,10802
14-06-2020,Maharashtra,53030,50978,3950,107958
14-06-2020,Manipur,367,91,0,458
14-06-2020,Meghalaya,18,25,1,44
14-06-2020,Mizoram,111,1,0,112
14-06-2020,Nagaland,80,88,0,168
14-06-2020,Odisha,1190,2708,11,3909
14-06-2020,Puducherry,98,91,5,194
14-06-2020,Punjab,717,2356,67,3140
14-06-2020,Rajasthan,2836,9566,292,12694
14-06-2020,Sikkim,64,4,0,68
14-06-2020,Tamil Nadu,19679,24547,435,44661
14-06-2020,Telangana,2412,2377,185,4974
14-06-2020,Tripura,760,315,1,1076
14-06-2020,Uttarakhand,684,1111,24,1819
14-06-2020,Uttar Pradesh,4948,8268,399,13615
14-06-2020,West Bengal,5552,5060,475,11087
15-06-2020,Andaman and Nicobar Islands,8,33,0,41
15-06-2020,Andhra Pradesh,3052,3316,88,6456
15-06-2020,Arunachal Pradesh,84,7,0,91
15-06-2020,Assam,1984,2166,8,4158
15-06-2020,Bihar,2201,4409,40,6650
15-06-2020,Chandigarh,52,296,6,354
15-06-2020,Chhattisgarh,858,890,8,1756
15-06-2020,Daman and Diu,31,5,0,36
15-06-2020,Delhi,25002,16427,1400,42829
15-06-2020,Goa,507,85,0,592
15-06-2020,Gujarat,5886,16664,1505,24055
15-06-2020,Haryana,4057,3565,100,7722
15-06-2020,Himachal Pradesh,195,353,8,556
15-06-2020,Jammu and Kashmir,2554,2604,62,5220
15-06-2020,Jharkhand,850,905,8,1763
15-06-2020,Karnataka,2989,4135,89,7213
15-06-2020,Kerala,1348,1175,20,2543
15-06-2020,Ladakh,472,82,1,555
15-06-2020,Madhya Pradesh,2567,7903,465,10935
15-06-2020,Maharashtra,50567,56049,4128,110744
15-06-2020,Manipur,339,151,0,490
15-06-2020,Meghalaya,18,25,1,44
15-06-2020,Mizoram,116,1,0,117
15-06-2020,Nagaland,85,92,0,177
15-06-2020,Odisha,1190,2854,11,4055
15-06-2020,Puducherry,102,95,5,202
15-06-2020,Punjab,753,2443,71,3267
15-06-2020,Rajasthan,2895,9785,301,12981
15-06-2020,Sikkim,64,4,0,68
15-06-2020,Tamil Nadu,20681,25344,479,46504
15-06-2020,Telangana,2240,2766,187,5193
15-06-2020,Tripura,652,433,1,1086
15-06-2020,Uttarakhand,632,1189,24,1845
15-06-2020,Uttar Pradesh,4948,8268,399,13615
15-06-2020,West Bengal,5515,5494,485,11494
16-06-2020,Andaman and Nicobar Islands,11,33,0,44
16-06-2020,Andhra Pradesh,3244,3509,88,6841
16-06-2020,Arunachal Pradesh,88,7,0,95
16-06-2020,Assam,2145,2166,8,4319
16-06-2020,Bihar,2093,4644,41,6778
16-06-2020,Chandigarh,50,302,6,358
16-06-2020,Chhattisgarh,736,1036,9,1781
16-06-2020,Daman and Diu,36,9,0,45
16-06-2020,Delhi,26351,16500,1837,44688
16-06-2020,Goa,544,85,0,629
16-06-2020,Gujarat,5962,17082,1533,24577
16-06-2020,Haryana,4406,3748,118,8272
16-06-2020,Himachal Pradesh,180,372,8,560
16-06-2020,Jammu and Kashmir,2454,2781,63,5298
16-06-2020,Jharkhand,709,1121,9,1839
16-06-2020,Karnataka,2980,4456,94,7530
16-06-2020,Kerala,1366,1236,20,2622
16-06-2020,Ladakh,563,85,1,649
16-06-2020,Madhya Pradesh,2455,8152,476,11083
16-06-2020,Maharashtra,50057,57851,5537,113445
16-06-2020,Manipur,341,159,0,500
16-06-2020,Meghalaya,18,25,1,44
16-06-2020,Mizoram,120,1,0,121
16-06-2020,Nagaland,87,92,0,179
16-06-2020,Odisha,1178,2974,11,4163
16-06-2020,Puducherry,111,99,6,216
16-06-2020,Punjab,838,2461,72,3371
16-06-2020,Rajasthan,3059,9849,308,13216
16-06-2020,Sikkim,66,4,0,70
16-06-2020,Tamil Nadu,20709,26782,528,48019
16-06-2020,Telangana,2188,3027,191,5406
16-06-2020,Tripura,658,433,1,1092
16-06-2020,Uttarakhand,701,1216,25,1942
16-06-2020,Uttar Pradesh,5064,8610,417,14091
